timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699448798167,241,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,863,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,241,0,0
1699448798408,293,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4505,862,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,293,0,0
1699448799067,1553,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,32823,2476,2,2,null,0,0,0
1699448799067,643,Logout-62,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,26665,751,2,2,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-300.woff2,643,0,0
1699448799710,910,Logout-63,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,6158,1725,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,469,0,0
1699448799710,469,Logout-63-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1659,863,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,469,0,0
1699448800180,440,Logout-63-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4499,862,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,440,0,0
1699448797280,7094,login,401,,jp@gc - Ultimate Thread Group 1-1,,false,,177193,11539,1,1,null,0,0,0
1699448797280,808,login-11,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6277,2148,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,488,0,0
1699448797280,488,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1659,1185,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,488,0,0
1699448797768,320,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4618,963,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,320,0,0
1699448798088,511,login-13,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6148,1731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,209,0,0
1699448798088,209,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1659,868,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,209,0,0
1699448798297,302,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4489,863,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,302,0,0
1699448798599,1623,login-16,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101731,731,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,418,0,0
1699448800222,603,login-17,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,27385,751,1,1,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,603,0,0
1699448800826,812,login-18,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,27873,754,1,1,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,812,0,0
1699448801638,318,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-1,text,false,,328,834,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=13%3A05,317,0,0
1699448801956,378,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-1,text,false,,328,761,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,378,0,0
1699448802334,334,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-1,text,false,,328,776,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,334,0,0
1699448802668,425,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-1,text,false,,328,750,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,425,0,0
1699448803093,427,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-1,text,false,,328,784,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,427,0,0
1699448803521,853,login-25,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,6139,1519,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,439,0,0
1699448803521,439,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1659,802,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,439,0,0
1699448803960,414,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4480,717,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,414,0,0
1699449263418,2083,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,106343,1495,2,2,null,0,135,1262
1699449263526,1615,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4604,769,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1608,0,1262
1699449265167,468,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101739,726,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,381,0,0
1699449265408,1437,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,106316,1495,2,2,null,0,9,508
1699449265412,832,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4585,769,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,832,0,508
1699449266248,605,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101731,726,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,407,0,0
1699449267406,1126,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,106328,1495,3,3,null,0,9,358
1699449267408,662,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4597,769,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,662,0,358
1699449268076,464,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101731,726,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,353,0,0
1699449269407,1239,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,106332,1495,4,4,null,0,3,338
1699449269408,681,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4601,769,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,681,0,338
1699449270091,558,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101731,726,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,458,0,0
1699449271406,1456,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,106317,1495,5,5,null,0,4,357
1699449271407,744,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4594,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,744,0,357
1699449272153,712,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101723,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,583,0,0
1699449266675,8227,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-5,,false,,214794,21747,5,5,null,0,53,0
1699449266676,555,login-11,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6273,2144,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,245,0,0
1699449266676,245,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,1181,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,245,0,0
1699449266924,307,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4614,963,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,307,0,0
1699449267234,561,login-13,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6152,1731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,277,0,0
1699449267234,277,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,868,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,277,0,0
1699449267512,283,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4493,863,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,283,0,0
1699449267799,452,login-16,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101746,731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,358,0,0
1699449268253,116,login-17,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27385,751,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,115,0,0
1699449268379,125,login-18,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27873,754,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,123,0,0
1699449268512,260,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,834,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=13%3A14,260,0,0
1699449268775,395,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,761,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,395,0,0
1699449269178,353,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,776,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,352,0,0
1699449269532,234,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,750,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,234,0,0
1699449269767,313,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,784,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,313,0,0
1699449270081,627,login-25,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6167,1519,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,347,0,0
1699449270081,347,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,802,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,347,0,0
1699449270429,279,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4508,717,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,279,0,0
1699449270710,235,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,769,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,235,0,0
1699449270947,248,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-5,text,false,,328,771,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,248,0,0
1699449271198,561,login-29,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6143,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,281,0,0
1699449271198,281,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,281,0,0
1699449271480,279,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,279,0,0
1699449271760,845,login-31,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6154,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,341,0,0
1699449271760,341,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,341,0,0
1699449272101,504,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4495,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,504,0,0
1699449272606,577,login-34,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6143,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,265,0,0
1699449272606,266,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,265,0,0
1699449272874,309,login-34-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,309,0,0
1699449273184,687,login-33,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6144,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,292,0,0
1699449273184,292,login-33-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,292,0,0
1699449273477,394,login-33-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4485,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,394,0,0
1699449273872,575,login-36,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6151,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,198,0,0
1699449273872,198,login-36-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,198,0,0
1699449274070,377,login-36-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4492,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,377,0,0
1699449274447,508,login-35,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6167,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,270,0,0
1699449274447,270,login-35-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,270,0,0
1699449274717,238,login-35-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4508,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,238,0,0
1699449267857,8938,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-4,,false,,214749,21728,5,5,null,0,23,0
1699449267859,550,login-11,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6271,2125,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,265,0,0
1699449267859,265,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,1162,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,265,0,0
1699449268125,284,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4612,963,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,284,0,0
1699449268412,618,login-13,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6157,1731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,265,0,0
1699449268412,265,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,868,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,265,0,0
1699449268678,352,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4498,863,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,352,0,0
1699449269031,808,login-16,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101746,731,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,477,0,0
1699449269840,175,login-17,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27385,751,4,4,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,174,0,0
1699449270016,206,login-18,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27873,754,4,4,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,205,0,0
1699449270223,328,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,834,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=13%3A14,328,0,0
1699449270552,389,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,761,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,388,0,0
1699449270941,342,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,776,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,342,0,0
1699449271284,225,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,225,0,0
1699449271510,235,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,235,0,0
1699449271746,666,login-25,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6139,1519,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,338,0,0
1699449271746,338,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,338,0,0
1699449272085,327,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4480,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,327,0,0
1699449272415,296,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,295,0,0
1699449272712,285,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-4,text,false,,328,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,285,0,0
1699449272998,659,login-29,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6148,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,330,0,0
1699449272998,330,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,330,0,0
1699449273329,328,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4489,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,328,0,0
1699449273657,593,login-31,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6145,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,250,0,0
1699449273657,250,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,250,0,0
1699449273907,343,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4486,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,343,0,0
1699449274252,567,login-34,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6155,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,249,0,0
1699449274252,249,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,249,0,0
1699449274502,317,login-34-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4496,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,317,0,0
1699449274820,600,login-33,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6137,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,280,0,0
1699449274820,280,login-33-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,280,0,0
1699449275101,319,login-33-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4478,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,319,0,0
1699449275421,710,login-36,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6154,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,349,0,0
1699449275421,350,login-36-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,349,0,0
1699449275771,360,login-36-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4495,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,359,0,0
1699449276131,686,login-35,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6143,1437,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,301,0,0
1699449276131,301,login-35-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1659,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,301,0,0
1699449276433,384,login-35-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4484,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,384,0,0
1699449269542,8597,login,401,"Number of samples in transaction : 19, number of failing samples : 7",jp@gc - Ultimate Thread Group 1-3,,false,,214742,21740,5,5,null,0,20,0
1699449269543,654,login-11,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6262,2137,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,300,0,0
1699449269543,300,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,1174,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,300,0,0
1699449269844,353,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4603,963,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,353,0,0
1699449270199,584,login-13,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6142,1731,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,308,0,0
1699449270199,308,login-13-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,868,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,308,0,0
1699449270508,275,login-13-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4483,863,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,274,0,0
1699449270784,859,login-16,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101746,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,405,0,0
1699449271644,188,login-17,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,172,0,0
1699449271833,379,login-18,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,379,0,0
1699449272214,446,login-19,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-08&currentTime=13%3A14,446,0,0
1699449272661,231,login-20,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,231,0,0
1699449272893,251,login-21,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,251,0,0
1699449273146,239,login-22,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,239,0,0
1699449273386,237,login-24,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,237,0,0
1699449273624,479,login-25,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6136,1519,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,234,0,0
1699449273624,234,login-25-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,234,0,0
1699449273858,245,login-25-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4477,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,245,0,0
1699449274104,343,login-26,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,343,0,0
1699449274447,270,login-27,401,Unauthorized,jp@gc - Ultimate Thread Group 1-3,text,false,,328,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,270,0,0
1699449274717,457,login-29,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6164,1450,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,201,0,0
1699449274717,201,login-29-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,201,0,0
1699449274918,256,login-29-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4505,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,256,0,0
1699449275175,529,login-31,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6139,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,274,0,0
1699449275175,274,login-31-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,274,0,0
1699449275450,254,login-31-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4480,717,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,254,0,0
1699449275705,441,login-34,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6144,1449,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,190,0,0
1699449275705,190,login-34-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1659,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,190,0,0
